ticker,name,sector,industry,city,state,market_cap_cr,revenue_cr,profit_cr,revenue_growth_yoy,pe,eps,roe_pct,debt_to_equity,dividend_yield_pct
ABDL.NS,ALLIED BLEND N DISTILS L,Consumer Defensive,Beverages - Wineries & Distilleries,Mumbai,Unknown,14866.5942016,3343.8748,194.864,5.231345487882931,64.97555,8.18,13.550999999999998,0.6825100000000001,102.0
APLLTD.NS,Alembic Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Vadodara,Unknown,14763.8550528,6539.71,583.42,6.995947389690303,21.872452,34.34,12.356,0.25224,152.0
CHOICEIN.NS,Choice International Limited,Financial Services,Capital Markets,Mumbai,Unknown,14680.9716736,1119.131,217.6628,22.92981155934415,58.7344,11.22,16.240999000000002,0.49768,
DEVYANI.NS,Devyani International Limited,Consumer Cyclical,Restaurants,Gurugram,Unknown,14632.5291008,4920.638,9.149,39.32865321488913,,-0.31,-2.5880001,2.03327,
CHENNPETRO.NS,Chennai Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,Chennai,Unknown,14629.0556928,63640.06,3102.7,7.21753244237063,4.7151427,208.35,32.126,0.17679999999999998,132.0
AETHER.NS,Aether Industries Limited,Basic Materials,Specialty Chemicals,Surat,Unknown,14540.382208,838.69,158.418,40.20860185932832,66.41818,16.5,9.375,0.18646000000000001,
CCL.NS,CCL Products (India) Limited,Consumer Defensive,Packaged Foods,Hyderabad,Unknown,14510.628864,4457.3734,388.0987,43.52003681944898,37.423565,29.11,18.002000000000002,0.56487,71.0
AGARWALEYE.NS,DR AGARWALS HEALTH CARE L,Healthcare,Medical Instruments & Supplies,Chennai,Unknown,14480.2168832,1704.61,83.46,28.39109115970083,114.78643,3.98,,0.48682000000000003,
ECLERX.NS,eClerx Services Limited,Technology,Information Technology Services,Mumbai,Unknown,14479.8826496,3365.865,541.092,15.050949516038562,20.86758,74.46,,0.15039999999999998,3.0
CLEANMAX.NS,CLEAN MAX ENVIRO EN SOL L,Utilities,Utilities - Renewable,Mumbai,Unknown,14329.3202432,1494.258,27.843,7.532990160343298,136.74861,8.95,,3.0324299999999997,
DOMS.NS,DOMS Industries Limited,Industrials,Business Equipment & Supplies,Valsad,Unknown,14138.5613312,1903.2923,202.3367,24.34465632345081,61.485878,37.89,,0.1364,14.000000000000002
EIDPARRY.NS,E.I.D.- Parry (India) Limited,Basic Materials,Agricultural Inputs,Chennai,Unknown,14065.9441664,23419.21,878.35,10.496116935445821,11.838125,66.78,,0.18388000000000002,
ABREL.NS,Aditya Birla Real Estate Limited,Real Estate,Real Estate Services,Mumbai,Unknown,14056.6544384,403.77,-103.22,-66.44672877003748,,-29.54,-8.911,1.5237100000000001,16.0
FINEORG.NS,Fine Organic Industries Limited,Basic Materials,Specialty Chemicals,Mumbai,Unknown,14003.0246912,2268.7868,410.4964,6.88988162753041,35.23802,129.61,,0.00661,24.0
ENGINERSIN.NS,Engineers India Limited,Industrials,Engineering & Construction,New Delhi,Unknown,13770.0376576,3087.6152,579.7713,-5.9274637774836565,17.753622,13.8,,0.00731,126.0
FIVESTAR.NS,Five-Star Business Finance Limited,Financial Services,Credit Services,Chennai,Unknown,13383.2466432,3175.669,1098.7453,13.479877234564485,12.17508,37.24,16.058001,1.1111499999999999,44.0
CANHLIFE.NS,CANARA HSBC LIFE INS CO L,Financial Services,Insurance - Life,Gurugram,Unknown,13054.447616,11604.34,126.61,7.362597203140106,103.59398,1.33,8.1099994,0.15572,
ALIVUS.NS,Alivus Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Mumbai,Unknown,13030.0198912,2339.835,485.627,7.0975434485094535,23.123503,45.91,18.359,0.01704,47.0
AEQUS.NS,AEQUS LIMITED,Industrials,Aerospace & Defense,Belgaum,Unknown,12944.5019648,897.963,-102.346,-4.593005465409821,,-0.76,,1.08,
CEATLTD.NS,CEAT Limited,Consumer Cyclical,Auto Parts,Mumbai,Unknown,12757.1992576,15678.0,698.02,18.612151579641804,18.300346,172.8,14.787,0.64742,96.0
APTUS.NS,Aptus Value Housing Finance India Limited,Financial Services,Mortgage Finance,Chennai,Unknown,12746.4062976,1597.0368,942.9439,26.961825040937686,13.503979,18.85,,1.57024,168.0
ARVIND.NS,Arvind Limited,Consumer Cyclical,Textile Manufacturing,Ahmedabad,Unknown,12733.5292928,8016.41,353.49,7.282842314599945,30.785805,15.78,10.657,0.40070999999999996,79.0
ABLBL.NS,ADITYA BIRLA LIFES BRAN L,Consumer Cyclical,Apparel Retail,Bengaluru,Unknown,12539.92448,8395.81,171.05,7.2267291276072925,73.21986,1.41,,2.6680900000000003,
AZAD.NS,AZAD ENGINEERING LIMITED,Industrials,Specialty Industrial Machinery,Hyderabad,Unknown,12355.7789696,443.794,87.318,35.25274135839718,93.099754,20.55,9.142,0.31024999999999997,
APOLLO.NS,Apollo Micro Systems Limited,Industrials,Aerospace & Defense,Hyderabad,Unknown,12173.3791744,562.0692,56.3963,51.2425928507118,108.50318,3.14,,0.33482999999999996,8.0
ATLANTAELE.NS,ATLANTA ELECTRICALS LTD,Industrials,Electrical Equipment & Parts,Anand,Unknown,12171.9668736,1851.5173,201.7653,48.81431105284157,58.28056,27.16,,0.46263,
CONCORDBIO.NS,Concord Biotech Limited,Healthcare,Biotechnology,Ahmedabad,Unknown,11962.863616,1179.8178,371.6423,18.211429343786172,38.488724,29.71,,0.0008799999999999999,95.0
BLUEDART.NS,Blue Dart Express Limited,Industrials,Integrated Freight & Logistics,Mumbai,Unknown,11652.788224,5720.18,252.42,8.587027295869456,47.058258,104.36,,,51.0
AFCONS.NS,AFCONS INFRASTRUCTURE LTD,Industrials,Engineering & Construction,Mumbai,Unknown,11612.7997952,12503.76,486.81,-5.234126373597223,46.22987,6.83,,0.66143,79.0
CANFINHOME.NS,Can Fin Homes Limited,Financial Services,Mortgage Finance,Bengaluru,Unknown,11164.9734656,1644.8091,1085.7523,20.843180685416847,10.283297,81.54,19.655001,6.370900000000001,166.0
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Consumer Defensive,Confectioners,Kolkata,Unknown,11116.3621376,5415.3783,436.9212,-3.188596481270197,29.578184,18.61,9.541000400000001,0.76606,129.0
ELECON.NS,Elecon Engineering Company Limited,Industrials,Specialty Industrial Machinery,Vallabh Vidya Nagar,Unknown,10886.762496,2366.05,341.15,6.245734094909652,31.896778,15.21,15.851,0.11824,41.0
BLS.NS,BLS International Services Limited,Industrials,Specialty Business Services,New Delhi,Unknown,10786.3064576,2193.3019,508.2271,30.80174068203152,16.784113,15.61,,0.16545,118.0
FIRSTCRY.NS,BRAINBEES SOLUTIONS LTD,Consumer Cyclical,Internet Retail,Pune,Unknown,10742.0377088,7468.071,-191.467,18.062730426047793,,-3.88,,0.31483,
BBTC.NS,The Bombay Burmah Trading Corporation Limited,Consumer Defensive,Packaged Foods,Mumbai,Unknown,10668.1237504,17886.6904,1122.6297,5.947580894750419,8.584101,178.12,28.709,0.16570000000000001,227.0
AAVAS.NS,Aavas Financiers Limited,Financial Services,Mortgage Finance,Jaipur,Unknown,10595.3460224,2392.7492,654.8813,12.588618718462294,16.279694,82.09,13.916,3.10553,
ACE.NS,Action Construction Equipment Limited,Industrials,Farm & Heavy Construction Machinery,Palwal,Unknown,10496.9764864,3324.5835,409.2186,14.259416353021075,24.843662,35.5,,0.08005000000000001,23.0
ASTRAMICRO.NS,Astra Microwave Products Limited,Technology,Communication Equipment,Hyderabad,Unknown,10374.6404352,1051.1792,153.5088,15.664154471918648,64.84866,16.85,,0.23893999999999999,20.0
EDELWEISS.NS,Edelweiss Financial Services Limited,Financial Services,Financial Conglomerates,Mumbai,Unknown,10320.9811968,5664.94,398.83,0.6305060924289886,14.655914,7.44,11.472999,3.197,136.0
FINPIPE.NS,Finolex Industries Limited,Industrials,Building Products & Equipment,Pune,Unknown,10255.3550848,4109.33,800.03,-3.8550806017641137,20.42611,8.12,,0.00359,122.0
ESABINDIA.NS,ESAB India Limited,Industrials,Tools & Accessories,Chennai,Unknown,10103.2083456,1366.46,175.42,10.306914867853855,48.070164,136.54,,0.00876,176.0
DIACABS.NS,Diamond Power Infrastructure Limited,Industrials,Specialty Industrial Machinery,Ahmedabad,Unknown,10024.57088,1115.3925,34.4977,232.69894212121014,95.592964,1.99,,,
CYIENT.NS,Cyient Limited,Industrials,Conglomerates,Hyderabad,Unknown,10004.0777728,7268.2,427.9,-1.2526493125373621,23.491959,38.56,7.765999399999999,0.06995,365.0
BLACKBUCK.NS,BlackBuck Limited,Technology,Software - Application,Bengaluru,Unknown,9685.07392,421.39,-8.655,42.29226322329677,25.43956,20.93,,0.03633,
EUREKAFORB.NS,Eureka Forbes Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Mumbai,Unknown,9505.2849152,2422.3556,164.4004,10.930052703731464,59.61772,8.24,,0.02009,
EMBDL.NS,EMBASSY DEVELOPMENTS LTD,Real Estate,Real Estate - Diversified,Mumbai,Unknown,9420.2560512,2163.105,199.604,98.44089720655016,,-2.57,,0.45923,
AVALON.NS,Avalon Technologies Limited,Technology,Electronic Components,Chennai,Unknown,9061.0860032,1095.911,63.439,26.67441107797582,80.46856,16.86,,0.25091,
ALKYLAMINE.NS,Alkyl Amines Chemicals Limited,Basic Materials,Specialty Chemicals,Navi Mumbai,Unknown,9033.5739904,1535.85,180.0,-2.28842997289766,50.350624,35.08,,,76.0
ASKAUTOLTD.NS,ASK AUTOMOTIVE LIMITED,Consumer Cyclical,Auto Parts,Gurugram,Unknown,8985.7589248,3534.26,247.62,19.537982818101874,31.6968,14.38,,0.52765,33.0
BSOFT.NS,Birlasoft Limited,Technology,Information Technology Services,Pune,Unknown,8968.7146496,5309.958,518.357,-1.2144762307313217,17.336575,18.51,13.656999,0.03422,210.0
BATAINDIA.NS,Bata India Limited,Consumer Cyclical,Footwear & Accessories,Gurugram,Unknown,8878.0398592,3487.493,330.656,0.29869658885964684,49.83766,13.86,,0.9039100000000001,280.0
AMAGI.NS,AMAGI MEDIA LABS LIMITED,Technology,Software - Application,Bengaluru,Unknown,8797.4232064,1162.637,-68.714,32.24482599769096,2541.5625,0.16,,0.039209999999999995,
CARTRADE.NS,CarTrade Tech Limited,Consumer Cyclical,Auto & Truck Dealerships,Navi Mumbai,Unknown,8695.5835392,779.2672,222.9995,21.483877414755433,40.679375,44.6,9.849,0.053630000000000004,
AXISCADES.NS,AXISCADES Technologies Limited,Industrials,Engineering & Construction,Bengaluru,Unknown,8695.4606592,1029.3035,74.9368,8.094306895002905,85.508156,23.91,,0.37084000000000006,
CELLO.NS,Cello World Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Goregaon,Unknown,8612.3077632,2136.3883,338.8152,6.805311358635093,27.889843,13.98,,0.00221,39.0
BANCOINDIA.NS,Banco Products (India) Limited,Consumer Cyclical,Auto Parts,Vadodara,Unknown,8447.0669312,3187.2434,391.8035,16.23159910213479,17.308031,34.12,,0.44582,275.0
CLEAN.NS,Clean Science and Technology Limited,Basic Materials,Specialty Chemicals,Pune,Unknown,8110.5518592,949.7,264.405,21.793572910708654,35.31467,21.61,15.309000000000001,0.00135,80.0
63MOONS.NS,63 moons technologies limited,Technology,Software - Application,Mumbai,Unknown,8031.5031552,46.8204,-33.1704,-87.30589601117896,,-1.15,,0.00148,18.0
AKUMS.NS,AKUMS DRUGS AND PHARMA L,Healthcare,Drug Manufacturers - Specialty & Generic,Delhi,Unknown,7958.245376,4071.093,338.176,1.2789817701997321,31.163069,16.68,8.019,0.047259999999999996,19.0
EQUITASBNK.NS,Equitas Small Finance Bank Limited,Financial Services,Banks - Regional,Chennai,Unknown,7760.4134912,4066.2897,147.0499,8.389212485856895,,-0.59,1.6900001000000002,0.9424800000000001,
BIRLACORPN.NS,Birla Corporation Limited,Basic Materials,Building Materials,Kolkata,Unknown,7642.0104192,9083.92,295.23,-4.076671756434544,13.703398,72.42,,0.44718,101.0
ABFRL.NS,Aditya Birla Fashion and Retail Limited,Consumer Cyclical,Apparel Manufacturing,Mumbai,Unknown,7597.5565312,7308.91,-375.82,14.464271172000775,,-6.98,,0.84682,
BLUEJET.NS,Blue Jet Healthcare Limited,Healthcare,Biotechnology,Thane,Unknown,7583.9086592,1026.095,305.203,44.45612938466823,25.823982,16.93,,0.01643,28.999999999999996
CERA.NS,Cera Sanitaryware Limited,Industrials,Building Products & Equipment,Ahmedabad,Unknown,7443.7533696,1886.4859,246.4799,1.071429451614953,36.444263,158.42,14.376000999999999,0.03172,135.0
DYNAMATECH.NS,Dynamatic Technologies Limited,Consumer Cyclical,Auto Parts,Bengaluru,Unknown,7378.2239232,1392.99,43.04,-1.6472266154541348,204.71075,53.07,,0.77708,5.0
BORORENEW.NS,Borosil Renewables Limited,Technology,Solar,Mumbai,Unknown,7367.6726272,1472.8257,-69.5676,8.096743723151514,55.459347,9.47,,0.22805,
DBL.NS,Dilip Buildcon Limited,Industrials,Engineering & Construction,Bhopal,Unknown,7219.8610944,10430.7794,640.8263,-11.125020847421549,5.162621,86.09,22.893,1.15513,23.0
AVL.NS,Aditya Vision Limited,Consumer Cyclical,Specialty Retail,Patna,Unknown,7121.317888,2259.7768,105.4978,29.62695185271272,61.001106,9.04,18.383,0.83205,20.0
CAMPUS.NS,Campus Activewear Limited,Consumer Cyclical,Footwear & Accessories,Gurugram,Unknown,7105.6539648,1592.96,121.18,9.989021535742152,50.329006,4.62,,0.48005000000000003,26.0
BLUESTONE.NS,BLUESTONE JEWEL LFSTL LTD,Consumer Cyclical,Luxury Goods,Mumbai,Unknown,7055.07328,2436.424,13.179,37.65091790856733,432.757,1.07,0.971,1.10033,
EPL.NS,EPL Limited,Consumer Cyclical,Packaging & Containers,Mumbai,Unknown,6957.4344704,4161.4,359.0,7.357721479799804,17.908491,12.13,,0.32295999999999997,218.00000000000003
BAJAJCON.NS,Bajaj Consumer Care Limited,Consumer Defensive,Household & Personal Products,Mumbai,Unknown,6880.3198976,1153.4311,190.181,21.44615581266967,37.01687,14.23,25.308999999999997,0.02092,
ACI.NS,Archean Chemical Industries Limited,Basic Materials,Chemicals,Chennai,Unknown,6651.9379968,1039.4407,162.1487,-20.285398389067332,62.43337,8.63,5.552,0.24128,46.0
AJAXENGG.NS,AJAX ENGINEERING LIMITED,Industrials,Farm & Heavy Construction Machinery,Bengaluru,Unknown,6498.306048,2071.798,260.096,19.097666734307552,29.567934,19.21,,0.00043,
AARTIPHARM.NS,Aarti Pharmalabs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Mumbai,Unknown,6399.531008,2086.0021,272.4048,14.899263301476637,29.961802,23.56,,0.32974,56.99999999999999
ALOKINDS.NS,Alok Industries Limited,Consumer Cyclical,Textile Manufacturing,Mumbai,Unknown,6395.2293888,3714.79,-744.11,0.16204789715216325,,-1.5,,,
E2E.NS,E2E Networks Limited,Technology,Software - Infrastructure,New Delhi,Unknown,6343.757824,163.9608,47.4943,73.57034879043356,,-4.23,-0.95,0.09441000000000001,
DODLA.NS,Dodla Dairy Limited,Consumer Defensive,Food Distribution,Hyderabad,Unknown,6210.1446656,3718.253,259.93,19.02744103292655,31.63491,32.54,17.337,0.03405,49.0
ETHOSLTD.NS,Ethos Limited,Consumer Cyclical,Luxury Goods,Gurugram,Unknown,6200.8270848,1251.6271,96.2879,25.288988771783078,64.03426,36.19,,0.19497,
ASHAPURMIN.NS,Ashapura Minechem Limited,Basic Materials,Other Industrial Metals & Mining,Mumbai,Unknown,6096.4757504,2693.8202,295.8126,2.812851975754852,16.152874,39.51,,0.8644499999999999,16.0
CSBBANK.NS,CSB Bank Limited,Financial Services,Banks - Regional,Thrissur,Unknown,6095.2612864,2896.92,633.18,18.327117958688522,9.853424,36.5,13.483,,
FDC.NS,FDC Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Mumbai,Unknown,5903.4935296,2108.1204,266.7881,8.501363163533766,27.222223,13.32,,0.00852,276.0
ARVINDFASN.NS,Arvind Fashions Limited,Consumer Cyclical,Apparel Manufacturing,Bengaluru,Unknown,5737.8086912,5266.19,122.57,13.990744268199764,46.310677,9.27,15.903,1.15111,37.0
FIEMIND.NS,Fiem Industries Limited,Consumer Cyclical,Auto Parts,New Delhi,Unknown,5710.5764352,2405.3678,204.9198,19.356198318729277,23.433416,92.59,,0.05696,139.0
BALUFORGE.NS,Balu Forge Industries Limited,Industrials,Metal Fabrication,Mumbai,Unknown,5701.259264,906.4177,203.8554,63.86723831063118,21.108364,22.24,,0.06527999999999999,3.0
DCBBANK.NS,DCB Bank Limited,Financial Services,Banks - Regional,Mumbai,Unknown,5699.5545088,3311.67,731.56,15.911000042000925,7.7585454,22.82,11.968,,76.0
FEDFINA.NS,Fedbank Financial Services Limited,Financial Services,Credit Services,Mumbai,Unknown,5692.325888,2205.76,343.6,8.322488447126883,16.692646,9.11,12.555,4.6734100000000005,
CEIGALL.NS,CEIGALL INDIA LIMITED,Industrials,Engineering & Construction,Gurugram,Unknown,5678.2077952,3102.514,294.021,9.145258403091585,18.373734,17.74,,0.61085,
BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,Consumer Defensive,Packaged Foods,Gurugram,Unknown,5653.538816,1819.386,143.233,14.490446260688334,40.385967,4.56,,0.15033,66.0
BALAMINES.NS,Balaji Amines Limited,Basic Materials,Specialty Chemicals,Solapur,Unknown,5536.6832128,1385.8283,157.521,-13.835038442043961,38.4605,44.43,8.113,0.06194,62.0
ENTERO.NS,Entero Healthcare Solutions Limited,Healthcare,Medical Distribution,Mumbai,Unknown,5395.7910528,5065.484,94.82,30.27962047887396,47.95437,25.86,,0.24634,
EPIGRAL.NS,Epigral Limited,Basic Materials,Chemicals,Ahmedabad,Unknown,5346.9372416,2527.18,331.97,-0.8999541199860399,16.11075,76.93,16.092000000000002,0.25751,42.0
DHANUKA.NS,Dhanuka Agritech Limited,Basic Materials,Agricultural Inputs,Gurugram,Unknown,5326.454784,2009.7139,296.9603,15.974728913759359,7.5564365,156.37,,0.020630000000000003,18.0
AHLUCONT.NS,Ahluwalia Contracts (India) Limited,Industrials,Engineering & Construction,New Delhi,Unknown,5290.0077568,4098.6231,202.0813,6.311455532992952,19.806873,39.87,,0.03881,8.0
CARERATING.NS,CARE Ratings Limited,Financial Services,Financial Data & Stock Exchanges,Mumbai,Unknown,5276.9337344,402.3175,137.2387,21.295127180986288,30.879198,56.87,19.753999999999998,0.027759999999999996,127.0
AEROFLEX.NS,Aeroflex Industries Limited,Industrials,Metal Fabrication,Mumbai,Unknown,5052.3885568,366.5869,52.5076,17.649952886987823,89.2056,4.28,14.062999000000001,0.01988,8.0
CMSINFO.NS,CMS Info Systems Limited,Industrials,Specialty Business Services,Mumbai,Unknown,5032.1461248,2424.532,372.457,7.058622487886794,16.738773,18.26,12.913,0.09102,182.0
BANSALWIRE.NS,BANSAL WIRE INDUSTRIES L,Basic Materials,Steel,Delhi,Unknown,4932.2950656,4159.786,160.942,18.60811914342284,30.617104,10.29,11.923,0.38769,
CCAVENUE.NS,AvenuesAI Limited,Technology,Software - Infrastructure,Gandhinagar,Unknown,4821.2123648,3992.578,225.44,26.737242403849816,17.75641,0.78,,0.01811,
AGIIL.NS,AGI Infra Limited,Real Estate,Real Estate - Development,Jalandhar,Unknown,4766.7757056,324.8732,66.6642,11.133490919415586,55.590378,6.86,,0.42327,3.0
EBGNG.NS,GNG ELECTRONICS LIMITED,Technology,Computer Hardware,Mumbai,Unknown,4762.8312576,1891.075,132.016,34.01329449865709,273.0392,1.53,26.766002,0.58541,
CRAMC.NS,CANARA ROBECO AMC LIMITED,Financial Services,Asset Management,Mumbai,Unknown,4747.1316992,424.945,203.8047,16.5685672362624,23.269796,10.23,30.286,0.02358,130.0
ELECTCAST.NS,Electrosteel Castings Limited,Industrials,Building Products & Equipment,Kolkata,Unknown,4666.6752,7292.8373,709.5579,-1.8885325006027,14.860236,5.08,,0.37701999999999997,180.0
BANARISUG.NS,Bannari Amman Sugars Limited,Consumer Defensive,Confectioners,Coimbatore,Unknown,4579.874816,1789.6235,104.6681,-19.311160996421936,32.407276,112.7,,0.01035,35.0
EMIL.NS,Electronics Mart India Limited,Consumer Cyclical,Specialty Retail,Hyderabad,Unknown,4413.4531072,6562.582,160.048,10.938022722865998,47.20576,2.43,,1.26148,
DATAMATICS.NS,Datamatics Global Services Limited,Technology,Information Technology Services,Mumbai,Unknown,4372.6905344,1723.36,205.02,11.192407203091832,22.418182,33.0,,0.12851,68.0
ADVENZYMES.NS,Advanced Enzyme Technologies Limited,Basic Materials,Specialty Chemicals,Thane,Unknown,4325.6385536,636.507,131.115,2.0898926504105204,25.650728,15.06,,0.0226,146.0
CENTUM.NS,Centum Electronics Limited,Technology,Electronic Components,Bengaluru,Unknown,4288.4468736,1130.864,2.456,7.881546888802819,,-3.49,28.000998,0.37984,21.0
BAJAJHIND.NS,Bajaj Hindusthan Sugar Limited,Consumer Defensive,Confectioners,Noida,Unknown,4177.9970048,5514.67,-23.57,-8.750241995932814,,-0.35,,0.87126,
CAPILLARY.NS,CAPILLARY TECHNO INDIA L,Technology,Software - Infrastructure,Bengaluru,Unknown,4119.0330368,734.599,52.388,22.78946075194857,75.66423,6.85,6.582000000000001,0.05238,
AURIONPRO.NS,Aurionpro Solutions Limited,Technology,Software - Application,Navi Mumbai,Unknown,4035.5569664,1172.9671,186.1743,32.16955136024087,18.954876,38.56,13.245000000000001,0.034780000000000005,82.0
AVANTEL.NS,Avantel Limited,Technology,Communication Equipment,Hyderabad,Unknown,4021.2680704,222.8724,14.9938,-10.538353653690379,285.54718,0.53,5.210999999999999,0.10164,13.0
BAJAJELEC.NS,Bajaj Electricals Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Mumbai,Unknown,4002.9036544,4815.9133,133.4246,4.187641946319034,111.90323,3.1,,0.84783,87.0
ELLEN.NS,ELLENBARRIE INDUS GASES L,Basic Materials,Chemicals,Kolkata,Unknown,3939.854336,,,,,,,0.12866,
ANUP.NS,The Anup Engineering Limited,Industrials,Specialty Industrial Machinery,Ahmedabad,Unknown,3917.1530752,728.8049,118.3027,34.87128373170492,34.121445,57.31,,0.24782,88.0
FCL.NS,Fineotex Chemical Limited,Basic Materials,Specialty Chemicals,Mumbai,Unknown,3868.4721152,531.8661,108.2078,-6.29056111904553,37.75,0.88,14.895000999999999,0.00872,52.0
EMUDHRA.NS,eMudhra Limited,Technology,Software - Application,Bengaluru,Unknown,3815.43424,519.385,84.638,39.20089837290516,35.66334,13.04,13.259000000000002,0.03153,27.0
AGI.NS,AGI Greenpac Limited,Consumer Cyclical,Packaging & Containers,Gurugram,Unknown,3738.2144,2665.32,351.66,5.39777445607042,10.629139,54.36,15.612,0.10125999999999999,122.0
BOSCH-HCIL.NS,Bosch Home Comfort India Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Kadi,Unknown,3704.4862976,2728.08,58.83,43.66406344625658,300.75055,4.53,,0.37841,383.0
FOSECOIND.NS,Foseco India Limited,Basic Materials,Chemicals,Pune,Unknown,3698.776064,643.4185,74.8682,22.606371879930006,44.263054,110.32,,,46.0
DBCORP.NS,D. B. Corp Limited,Communication Services,Publishing,Bhopal,Unknown,3696.642048,2283.744,370.983,-2.7589078822654773,11.132046,18.63,14.269000000000002,0.10796,334.0
ASHIANA.NS,Ashiana Housing Limited,Real Estate,Real Estate - Development,New Delhi,Unknown,3663.6286976,524.4804,18.2382,-43.88242624008156,30.729343,11.86,14.652000000000001,0.39982999999999996,70.0
CHEMPLASTS.NS,Chemplast Sanmar Limited,Basic Materials,Chemicals,Chennai,Unknown,3642.0538368,4328.34,-110.36,10.529904315383849,,-18.06,,0.9672799999999999,
CRIZAC.NS,CRIZAC LIMITED,Consumer Defensive,Education & Training Services,Kolkata,Unknown,3588.7161344,849.491,152.933,33.80634653611943,18.695532,10.97,,0.00014000000000000001,790.0
FLAIR.NS,FLAIR WRITING INDUST LTD,Industrials,Business Equipment & Supplies,Mumbai,Unknown,3510.1929472,1069.093,119.5752,10.324049995459461,26.01953,12.8,,0.05464,45.0
ASHOKA.NS,Ashoka Buildcon Limited,Industrials,Engineering & Construction,Nashik,Unknown,3488.5476352,8973.8888,1694.1026,0.18863473910574094,1.2286929,101.14,,0.4443,
AARTIDRUGS.NS,Aarti Drugs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Mumbai,Unknown,3453.200384,2368.9276,168.1585,-5.5779356991998155,17.11991,22.1,13.358999999999998,0.37221,55.00000000000001
AYE.NS,AYE FINANCE LIMITED,Financial Services,Credit Services,Gurugram,Unknown,3384.5979136,1640.97,193.63,18.878135006302614,14.41979,9.6,9.24,1.99987,
CYIENTDLM.NS,Cyient DLM Limited,Technology,Electronic Components,Mysuru,Unknown,3341.2411392,1261.485,73.282,-16.987140256878995,45.71118,9.21,7.4719999999999995,0.17021,
EIEL.NS,ENVIRO INFRA ENGINEERS L,Industrials,Engineering & Construction,Delhi,Unknown,3326.8201472,1054.5009,176.3027,44.66719713546847,15.873535,11.94,,0.2586,
ARSSBL.NS,ANAND RATHI SH N STK BR L,Financial Services,Financial Conglomerates,Mumbai,Unknown,3324.7516672,932.37,129.272,10.291612646799972,22.671087,23.38,13.961000000000002,0.63433,
BHAGCHEM.NS,Bhagiradha Chemicals & Industries Limited,Basic Materials,Agricultural Inputs,Hyderabad,Unknown,3232.0018432,440.3111,13.8573,8.052174903177582,244.36275,1.02,,0.27379000000000003,6.0
BALMLAWRIE.NS,Balmer Lawrie & Co. Ltd.,Industrials,Conglomerates,Kolkata,Unknown,3154.8499968,2345.9393,265.9573,6.973444591634268,11.803583,15.63,13.276,0.10544,690.0
CARRARO.NS,CARRARO INDIA LIMITED,Consumer Cyclical,Auto Parts,Pune,Unknown,3133.6566784,1799.851,88.117,1.132042182295483,27.85245,19.79,,0.37201,82.0
DEEPINDS.NS,Deep Industries Limited,Energy,Oil & Gas E&P,Ahmedabad,Unknown,3033.9198976,576.0987,-90.1029,34.92003493268152,,-2.32,9.786,0.09609999999999999,68.0
BBL.NS,Bharat Bijlee Limited,Industrials,Electrical Equipment & Parts,Mumbai,Unknown,3021.8891264,1888.48,133.65,1.3747604502729658,23.045427,116.01,,0.08707000000000001,136.0
BLISSGVS.NS,Bliss GVS Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Mumbai,Unknown,2991.7120512,801.7955,84.2993,4.685669655190782,27.807276,10.17,,0.044930000000000005,35.0
ADFFOODS.NS,ADF Foods Limited,Consumer Defensive,Packaged Foods,Mumbai,Unknown,2956.9785856,558.0117,69.2557,11.472986746179734,36.769123,7.32,16.894000000000002,0.09628,45.0
DCAL.NS,Dishman Carbogen Amcis Limited,Healthcare,Biotechnology,Ahmedabad,Unknown,2951.9120384,2642.08,3.24,3.8708612135460485,24.871862,7.57,,0.40201,
EASEMYTRIP.NS,Easy Trip Planners Limited,Consumer Cyclical,Travel Services,New Delhi,Unknown,2898.5718784,587.324,107.348,-0.5506488580639918,,-0.27,,0.04102,
DREDGECORP.NS,Dredging Corporation of India Limited,Industrials,Engineering & Construction,Visakhapatnam,Unknown,2813.1600384,1141.1599,-27.4567,20.995131927180253,,-23.98,-5.193,0.96699,
BOROLTD.NS,Borosil Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Mumbai,Unknown,2802.0578304,1088.5787,74.2344,15.529490100204638,37.192062,6.3,,0.09413,
ELPROINTL.NS,Elpro International Limited,Unknown,Unknown,Unknown,Unknown,2790.6435072,528.1425,87.3749,35.34196144717373,31.84913,,,,
DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,Consumer Defensive,Confectioners,New Delhi,Unknown,2773.385216,3745.78,386.75,29.222755028116055,11.770868,29.11,7.285,0.5574,178.0
